Collection date,Site,Subsite,Species,Growth Stage,Replicate,Wet weight in canister,Dry weight in canstier,Canister weight,Wet Wt,Dry Wt,Water Wt,LFM,Concern,Notes,Notes,
2018-10-15,St Mary's,,ADFA,,Sample #4,96.4,85.8,68.4,28,17.4,10.6,0.6092,,,,
2018-10-15,St Mary's,,CEME,,Sample #1,169.8,134.1,67.6,102.2,66.5,35.7,0.53684,,,,
2018-10-15,St Mary's,,CEME,,Sample #2,120.3,103.6,67.7,52.6,35.9,16.7,0.46518,,,,
2018-10-15,St Mary's,,CEME,,Sample #3,106.5,92.3,67,39.5,25.3,14.2,0.56126,,,,
2018-10-15,St Mary's,,CEME,,Sample #4,102.8,91,67,35.8,24,11.8,0.49167,,,,
2018-11-01,Painted Cave,,ADFA,,Sample #1,95.9,85.6,67.8,28.1,17.8,10.3,0.57865,,,,
2018-11-01,Painted Cave,,ADFA,,Sample #2,85,78.2,66.2,18.8,12,6.8,0.56667,,,,
2018-11-01,Painted Cave,,ADFA,,Sample #3,103,89.7,66.9,36.1,22.8,13.3,0.58333,,,,
2018-11-01,Painted Cave,,ADFA,,Sample #4,110.1,93.9,67.2,42.9,26.7,16.2,0.60674,,,,
2018-11-01,Painted Cave,,CEME,,Sample #1,103.4,91.1,67.8,35.6,23.3,12.3,0.5279,,,,
2018-11-01,Painted Cave,,CEME,,Sample #2,107.1,93.4,67.5,39.6,25.9,13.7,0.52896,,,,
2018-11-01,Painted Cave,,CEME,,Sample #3,111.5,95.4,66.5,45,28.9,16.1,0.55709,,,,
2018-11-01,Painted Cave,,CEME,,Sample #4,124.8,103.9,67.1,57.7,36.8,20.9,0.56793,,,,
2018-11-01,St Mary's,,ADFA,,Sample #1,145,118.3,67.9,77.1,50.4,26.7,0.52976,,,,
2018-11-01,St Mary's,,ADFA,,Sample #2,145.8,117.4,68.6,77.2,48.8,28.4,0.58197,,,,
2018-11-01,St Mary's,,ADFA,,Sample #3,91.8,83.4,69,22.8,14.4,8.4,0.58333,,,,
2018-11-01,St Mary's,,ADFA,,Sample #4,94.4,84.5,68.4,26,16.1,9.9,0.61491,,,,
2018-11-01,St Mary's,,CEME,,Sample #1,140,116.1,67.7,72.3,48.4,23.9,0.4938,,,,
2018-11-01,St Mary's,,CEME,,Sample #2,154.9,125.4,67.8,87.1,57.6,29.5,0.51215,,,,
2018-11-01,St Mary's,,CEME,,Sample #3,112.8,97.4,67,45.8,30.4,15.4,0.50658,,,,
2018-11-01,St Mary's,,CEME,,Sample #4,108.5,94.6,67,41.5,27.6,13.9,0.50362,,,,
2018-11-15,Painted Cave,,ADFA,,Sample #1,103.1,89.9,67.7,35.4,22.2,13.2,0.59459,,,,
2018-11-15,Painted Cave,,ADFA,,Sample #2,104.6,90,66.2,38.4,23.8,14.6,0.61345,,,,
2018-11-15,Painted Cave,,ADFA,,Sample #3,117.3,97.8,66.8,50.5,31,19.5,0.62903,,,,
2018-11-15,Painted Cave,,ADFA,,Sample #4,111.5,93.5,67.1,44.4,26.4,18,0.68182,,,,
2018-11-15,Painted Cave,,CEME,,Sample #1,107,99,67.7,39.3,31.3,8,0.25559,Yes,,,
2018-11-15,Painted Cave,,CEME,,Sample #2,109.3,93.5,67.5,41.8,26,15.8,0.60769,,,,
2018-11-15,Painted Cave,,CEME,,Sample #3,113.2,96.1,66.5,46.7,29.6,17.1,0.5777,,,,
2018-11-15,Painted Cave,,CEME,,Sample #4,132.3,107.8,67.1,65.2,40.7,24.5,0.60197,,,,
2018-11-15,St Mary's,,ADFA,,Sample #1,95.5,85.1,67.9,27.6,17.2,10.4,0.60465,,,,
2018-11-15,St Mary's,,ADFA,,Sample #2,95.4,84.9,68.8,26.6,16.1,10.5,0.65217,,,,
2018-11-15,St Mary's,,ADFA,,Sample #3,92.5,82.8,68.6,23.9,14.2,9.7,0.6831,,,,
2018-11-15,St Mary's,,ADFA,,Sample #4,104.2,90.5,68.6,35.6,21.9,13.7,0.62557,,,,
2018-11-15,St Mary's,,CEME,,Sample #1,107.6,92.5,67.4,40.2,25.1,15.1,0.60159,,,,
2018-11-15,St Mary's,,CEME,,Sample #2,100.7,88.7,68,32.7,20.7,12,0.57971,,,,
2018-11-15,St Mary's,,CEME,,Sample #3,103.9,90.7,67,36.9,23.7,13.2,0.55696,,,,
2018-11-15,St Mary's,,CEME,,Sample #4,100.1,88.2,66.9,33.2,21.3,11.9,0.55869,,,,
2018-12-03,Painted Cave,,ADFA,,Sample #1,123.2,101,67.7,55.5,33.3,22.2,0.66667,,,,
2018-12-03,Painted Cave,,ADFA,,Sample #2,115.2,95.8,66.3,48.9,29.5,19.4,0.65763,,,,
2018-12-03,Painted Cave,,ADFA,,Sample #3,109,92.2,67.2,41.8,25,16.8,0.672,,,,
2018-12-03,Painted Cave,,ADFA,,Sample #4,108.3,91.5,67.5,40.8,24,16.8,0.7,,,,
2018-12-03,Painted Cave,,CEME,,Sample #1,134.6,102.8,67.8,66.8,35,31.8,0.90857,,,,
2018-12-03,Painted Cave,,CEME,,Sample #2,129.9,100.7,67.6,62.3,33.1,29.2,0.88218,,,,
2018-12-03,Painted Cave,,CEME,,Sample #3,112,90.5,66.7,45.3,23.8,21.5,0.90336,,,,
2018-12-03,Painted Cave,,CEME,,Sample #4,120.8,95.5,67.1,53.7,28.4,25.3,0.89085,,,,
2018-12-03,St Mary's,,ADFA,,Sample #1,113.9,97.1,68,45.9,29.1,16.8,0.57732,,,,
2018-12-03,St Mary's,,ADFA,,Sample #2,115.7,97.4,69.7,46,27.7,18.3,0.66065,,,,
2018-12-03,St Mary's,,ADFA,,Sample #3,102.5,84.7,68.5,34,16.2,17.8,1.09877,,,,
2018-12-03,St Mary's,,ADFA,,Sample #4,106.9,92,68.4,38.5,23.6,14.9,0.63136,,,,
2018-12-03,St Mary's,,CEME,,Sample #1,122,98,67.4,54.6,30.6,24,0.78431,,,,
2018-12-03,St Mary's,,CEME,,Sample #2,116.9,95.6,68,48.9,27.6,21.3,0.77174,,,,
2018-12-03,St Mary's,,CEME,,Sample #3,117.5,94.7,67,50.5,27.7,22.8,0.8231,,,,
2018-12-03,St Mary's,,CEME,,Sample #4,130.8,101.6,66.9,63.9,34.7,29.2,0.8415,,,,
2019-01-02,Painted Cave,,ADFA,,Sample #1,114.2,93.2,67.8,46.4,25.4,21,0.82677,,,,
2019-01-02,Painted Cave,,ADFA,,Sample #2,112.8,92,66.2,46.6,25.8,20.8,0.8062,,,,
2019-01-02,Painted Cave,,ADFA,,Sample #3,96.8,84.1,66.9,29.9,17.2,12.7,0.73837,,,,
2019-01-02,Painted Cave,,ADFA,,Sample #4,107.5,90.3,67.1,40.4,23.2,17.2,0.74138,,,,
2019-01-02,Painted Cave,,CEME,,Sample #1,130.6,98.2,67.7,62.9,30.5,32.4,1.0623,,,,
2019-01-02,Painted Cave,,CEME,,Sample #2,118.1,92.8,67.6,50.5,25.2,25.3,1.00397,,,,
2019-01-02,Painted Cave,,CEME,,Sample #3,122.2,93.6,66.5,55.7,27.1,28.6,1.05535,,,,
2019-01-02,Painted Cave,,CEME,,Sample #4,117.5,91.2,67.3,50.2,23.9,26.3,1.10042,,,,
2019-01-02,St Mary's,,ADFA,,Sample #1,115.7,96.7,68.2,47.5,28.5,19,0.66667,,,,
2019-01-02,St Mary's,,ADFA,,Sample #2,122.7,99.9,70,52.7,29.9,22.8,0.76254,,,,
2019-01-02,St Mary's,,ADFA,,Sample #3,116.7,95.6,68.8,47.9,26.8,21.1,0.78731,,,,
2019-01-02,St Mary's,,ADFA,,Sample #4,113.8,95.8,68.7,45.1,27.1,18,0.66421,,,,
2019-01-02,St Mary's,,CEME,,Sample #1,118.5,94,67.5,51,26.5,24.5,0.92453,,,,
2019-01-02,St Mary's,,CEME,,Sample #2,117.3,94.7,68.2,49.1,26.5,22.6,0.85283,,,,
2019-01-02,St Mary's,,CEME,,Sample #3,127.6,98.4,67.1,60.5,31.3,29.2,0.93291,,,,
2019-01-02,St Mary's,,CEME,,Sample #4,125.7,98.6,67.1,58.6,31.5,27.1,0.86032,,,,
2019-03-14,Painted Cave,,ADFA,,Sample #1,119.4,93.9,67.7,51.7,26.2,25.5,0.97328,,,,
2019-03-14,Painted Cave,,ADFA,,Sample #2,120.5,94.7,66.2,54.3,28.5,25.8,0.90526,,,,
2019-03-14,Painted Cave,,ADFA,,Sample #3,106.1,87.1,67.1,39,20,19,0.95,,,,
2019-03-14,Painted Cave,,ADFA,,Sample #4,107.9,88.1,67.2,40.7,20.9,19.8,0.94737,,,,
2019-03-14,Painted Cave,,CEME,,Sample #1,132.5,95.5,67.8,64.7,27.7,37,1.33574,,,,
2019-03-14,Painted Cave,,CEME,,Sample #2,126.1,94,67.5,58.6,26.5,32.1,1.21132,,,,
2019-03-14,Painted Cave,,CEME,,Sample #3,124.4,89.6,66.4,58,23.2,34.8,1.5,,,,
2019-03-14,Painted Cave,,CEME,,Sample #4,136.4,99,67.1,69.3,31.9,37.4,1.17241,,,,
2019-03-14,St Mary's,,ADFA,,Sample #1,149.4,110.6,67.9,81.5,42.7,38.8,0.90867,,,,
2019-03-14,St Mary's,,ADFA,,Sample #2,144.1,105.9,69.7,74.4,36.2,38.2,1.05525,,,,
2019-03-14,St Mary's,,ADFA,,Sample #3,147.5,105.9,68.5,79,37.4,41.6,1.1123,,,,
2019-03-14,St Mary's,,ADFA,,Sample #4,166.3,116.2,67.9,98.4,48.3,50.1,1.03727,,,,
2019-03-14,St Mary's,,CEME,,Sample #1,135.3,99.4,67.4,67.9,32,35.9,1.12188,,,,
2019-03-14,St Mary's,,CEME,,Sample #2,149.3,103.6,67.8,81.5,35.8,45.7,1.27654,,,,
2019-03-14,St Mary's,,CEME,,Sample #3,131.7,98.1,67,64.7,31.1,33.6,1.08039,,,,
2019-03-14,St Mary's,,CEME,,Sample #4,137.2,97.5,67,70.2,30.5,39.7,1.30164,,,,
2019-04-15,Painted Cave,,ADFA,,Sample #1,116.5,91.8,67.6,48.9,24.2,24.7,1.02066,,,,
2019-04-15,Painted Cave,,ADFA,,Sample #2,107.7,86.8,67.5,40.2,19.3,20.9,1.0829,,,,
2019-04-15,Painted Cave,,ADFA,,Sample #3,134.7,98.9,66.9,67.8,32,35.8,1.11875,,,,
2019-04-15,Painted Cave,,ADFA,,Sample #4,129.6,96.1,67.7,61.9,28.4,33.5,1.17958,,,,
2019-04-15,Painted Cave,,CEME,,Sample #1,127.9,92.9,68.1,59.8,24.8,35,1.41129,,,,
2019-04-15,Painted Cave,,CEME,,Sample #2,127.2,92,67.9,59.3,24.1,35.2,1.46058,,,,
2019-04-15,Painted Cave,,CEME,,Sample #3,153.8,102,67.7,86.1,34.3,51.8,1.5102,,,,
2019-04-15,Painted Cave,,CEME,,Sample #4,135.7,93.9,67.7,68,26.2,41.8,1.59542,,,,
2019-05-01,Painted Cave,,ADFA,,Sample #1,109.1,88.2,67.7,41.4,20.5,20.9,1.01951,,,,
2019-05-01,Painted Cave,,ADFA,,Sample #2,100.8,84,67.5,33.3,16.5,16.8,1.01818,,,,
2019-05-01,Painted Cave,,ADFA,,Sample #3,123.9,90.4,66.9,57,23.5,33.5,1.42553,,,,
2019-05-01,Painted Cave,,ADFA,,Sample #4,113.7,87.1,67.7,46,19.4,26.6,1.37113,,,,
2019-05-01,Painted Cave,,CEME,,Sample #1,116.8,88.1,68.1,48.7,20,28.7,1.435,,,,
2019-05-01,Painted Cave,,CEME,,Sample #2,123,92,67.9,55.1,24.1,31,1.28631,,,,
2019-05-01,Painted Cave,,CEME,,Sample #3,158.7,106.1,67.7,91,38.4,52.6,1.36979,,,,
2019-05-01,Painted Cave,,CEME,,Sample #4,147.1,100.6,67.7,79.4,32.9,46.5,1.41337,,,,
2019-05-01,St Mary's,,ADFA,,Sample #1,103.4,85.2,67.9,35.5,17.3,18.2,1.05202,,,,
2019-05-01,St Mary's,,ADFA,,Sample #2,138.5,97,66.9,71.6,30.1,41.5,1.37874,,,,
2019-05-01,St Mary's,,ADFA,,Sample #3,134.4,103.2,67.2,67.2,36,31.2,0.86667,,,,
2019-05-01,St Mary's,,ADFA,,Sample #4,127.3,96.4,66.8,60.5,29.6,30.9,1.04392,,,,
2019-05-01,St Mary's,,CEME,,Sample #1,118.9,90.5,66.7,52.2,23.8,28.4,1.19328,,,,
2019-05-01,St Mary's,,CEME,,Sample #2,138.5,99.4,67.1,71.4,32.3,39.1,1.21053,,,,
2019-05-01,St Mary's,,CEME,,Sample #3,124.7,92.7,67.8,56.9,24.9,32,1.28514,,,,
2019-05-01,St Mary's,,CEME,,Sample #4,141,100.6,67.3,73.7,33.3,40.4,1.21321,,,,
2019-07-01,Painted Cave,,ADFA,,Sample #1,116.1,90.4,67.8,48.3,22.6,25.7,1.13717,,,,
2019-07-01,Painted Cave,,ADFA,,Sample #2,100.3,83.6,67.5,32.8,16.1,16.7,1.03727,,,,
2019-07-01,Painted Cave,,ADFA,,Sample #3,100,84.8,67,33,17.8,15.2,0.85393,,,,
2019-07-01,Painted Cave,,ADFA,,Sample #4,102.9,85.2,67.8,35.1,17.4,17.7,1.01724,,,,
2019-07-01,Painted Cave,,CEME,,Sample #1,121.7,91.3,68.2,53.5,23.1,30.4,1.31602,,,,
2019-07-01,Painted Cave,,CEME,,Sample #2,110.2,86.3,67.9,42.3,18.4,23.9,1.29891,,,,
2019-07-01,Painted Cave,,CEME,,Sample #3,113.9,88.3,67.9,46,20.4,25.6,1.2549,,,,
2019-07-01,Painted Cave,,CEME,,Sample #4,115.1,88.6,67.9,47.2,20.7,26.5,1.28019,,,,
2019-07-01,St Mary's,,ADFA,,Sample #1,86.6,76.8,67.9,18.7,8.9,9.8,1.10112,,,,
2019-07-01,St Mary's,,ADFA,,Sample #2,108.9,87.6,67,41.9,20.6,21.3,1.03398,,,,
2019-07-01,St Mary's,,ADFA,,Sample #3,120.7,92.9,67.2,53.5,25.7,27.8,1.08171,,,,
2019-07-01,St Mary's,,ADFA,,Sample #4,120,90.2,66.9,53.1,23.3,29.8,1.27897,,,,
2019-07-01,St Mary's,,CEME,,Sample #1,129.5,95.5,66.7,62.8,28.8,34,1.18056,,,,
2019-07-01,St Mary's,,CEME,,Sample #2,114.6,90.9,67.1,47.5,23.8,23.7,0.9958,,,,
2019-07-01,St Mary's,,CEME,,Sample #3,116.1,90.5,67.9,48.2,22.6,25.6,1.13274,,,,
2019-07-01,St Mary's,,CEME,,Sample #4,117.5,90.8,67.3,50.2,23.5,26.7,1.13617,,,,
2019-07-15,Painted Cave,,ADFA,,Sample #1,108.6,88.8,67.6,41,21.2,19.8,0.93396,,,,
2019-07-15,Painted Cave,,ADFA,,Sample #2,101.4,84.7,67.5,33.9,17.2,16.7,0.97093,,,,
2019-07-15,Painted Cave,,ADFA,,Sample #3,110.5,88.9,66.9,43.6,22,21.6,0.98182,,,,
2019-07-15,Painted Cave,,ADFA,,Sample #4,126.9,97.8,67.7,59.2,30.1,29.1,0.96678,,,,
2019-07-15,Painted Cave,,CEME,,Sample #1,118.4,91.6,68.1,50.3,23.5,26.8,1.14043,,,,
2019-07-15,Painted Cave,,CEME,,Sample #2,112.1,88.2,67.9,44.2,20.3,23.9,1.17734,,,,
2019-07-15,Painted Cave,,CEME,,Sample #3,132.8,97.1,67.8,65,29.3,35.7,1.21843,,,,
2019-07-15,Painted Cave,,CEME,,Sample #4,133.4,97,67.7,65.7,29.3,36.4,1.24232,,,,
2019-07-15,St Mary's,,ADFA,,Sample #1,106.8,88.7,67.9,38.9,20.8,18.1,0.87019,,,,
2019-07-15,St Mary's,,ADFA,,Sample #2,108.2,88.5,66.9,41.3,21.6,19.7,0.91204,,,,
2019-07-15,St Mary's,,ADFA,,Sample #3,103.5,85.7,67.2,36.3,18.5,17.8,0.96216,,,,
2019-07-15,St Mary's,,ADFA,,Sample #4,116.7,92.2,66.8,49.9,25.4,24.5,0.96457,,,,
2019-07-15,St Mary's,,CEME,,Sample #1,115.7,91.8,66.7,49,25.1,23.9,0.95219,,,,
2019-07-15,St Mary's,,CEME,,Sample #2,106.6,86.9,67.2,39.4,19.7,19.7,1,,,,
2019-07-15,St Mary's,,CEME,,Sample #3,132.7,98.4,67.9,64.8,30.5,34.3,1.12459,,,,
2019-07-15,St Mary's,,CEME,,Sample #4,114.5,91,67.3,47.2,23.7,23.5,0.99156,,,,
2019-08-01,Painted Cave,,ADFA,,Sample #1,107.5,89.4,67.6,39.9,21.8,18.1,0.83028,,,,
2019-08-01,Painted Cave,,ADFA,,Sample #2,105.3,88.3,67.6,37.7,20.7,17,0.82126,,,,
2019-08-01,Painted Cave,,ADFA,,Sample #3,106.3,87.2,66.9,39.4,20.3,19.1,0.94089,,,,
2019-08-01,Painted Cave,,ADFA,,Sample #4,114.5,92,67.8,46.7,24.2,22.5,0.92975,,,,
2019-08-01,Painted Cave,,CEME,,Sample #1,123.6,96.7,68,55.6,28.7,26.9,0.93728,,,,
2019-08-01,Painted Cave,,CEME,,Sample #2,115.9,92.1,67.9,48,24.2,23.8,0.98347,,,,
2019-08-01,Painted Cave,,CEME,,Sample #3,117.9,93.4,67.7,50.2,25.7,24.5,0.95331,,,,
2019-08-01,Painted Cave,,CEME,,Sample #4,111.8,94,67.3,44.5,26.7,17.8,0.66667,,,,
2019-08-01,St Mary's,,ADFA,,Sample #1,102.8,87,67.9,34.9,19.1,15.8,0.82723,,,,
2019-08-01,St Mary's,,ADFA,,Sample #2,117.6,93.1,66.7,50.9,26.4,24.5,0.92803,,,,
2019-08-01,St Mary's,,ADFA,,Sample #3,119.2,96.6,67.3,51.9,29.3,22.6,0.77133,,,,
2019-08-01,St Mary's,,ADFA,,Sample #4,113.1,90.3,66.9,46.2,23.4,22.8,0.97436,,,,
2019-08-01,St Mary's,,CEME,,Sample #1,97.2,84.1,66.7,30.5,17.4,13.1,0.75287,,,,
2019-08-01,St Mary's,,CEME,,Sample #2,101,85.3,67.4,33.6,17.9,15.7,0.87709,,,,
2019-08-01,St Mary's,,CEME,,Sample #3,129.7,98.9,67.8,61.9,31.1,30.8,0.99035,,,,
2019-08-01,St Mary's,,CEME,,Sample #4,100.5,91,67.7,32.8,23.3,9.5,0.40773,Yes,,,
2019-08-15,Painted Cave,,ADFA,,Sample #1,108,90.7,67.8,40.2,22.9,17.3,0.75546,,,,
2019-08-15,Painted Cave,,ADFA,,Sample #2,108.5,96,67.8,40.7,28.2,12.5,0.44326,Yes,,,
2019-08-15,Painted Cave,,ADFA,,Sample #3,105,89.7,67,38,22.7,15.3,0.67401,,,,
2019-08-15,Painted Cave,,ADFA,,Sample #4,117.5,94.9,67.8,49.7,27.1,22.6,0.83395,,,,
2019-08-15,Painted Cave,,CEME,,Sample #1,117.1,95.7,68.2,48.9,27.5,21.4,0.77818,,,,
2019-08-15,Painted Cave,,CEME,,Sample #2,112.8,92.8,67.9,44.9,24.9,20,0.80321,,,,
2019-08-15,Painted Cave,,CEME,,Sample #3,115.6,95.4,67.8,47.8,27.6,20.2,0.73188,,,,
2019-08-15,Painted Cave,,CEME,,Sample #4,116.3,95.3,67.7,48.6,27.6,21,0.76087,,,,
2019-08-15,St Mary's,,ADFA,,Sample #1,101,86.6,68,33,18.6,14.4,0.77419,,,,
2019-08-15,St Mary's,,ADFA,,Sample #2,111,88.3,66.6,44.4,21.7,22.7,1.04608,,,,
2019-08-15,St Mary's,,ADFA,,Sample #3,101.3,87.6,67.5,33.8,20.1,13.7,0.68159,,,,
2019-08-15,St Mary's,,ADFA,,Sample #4,115.4,93.2,67,48.4,26.2,22.2,0.84733,,,,
2019-08-15,St Mary's,,CEME,,Sample #1,101.7,86.9,66.7,35,20.2,14.8,0.73267,,,,
2019-08-15,St Mary's,,CEME,,Sample #2,104.8,93.6,67.4,37.4,26.2,11.2,0.42748,Yes,,,
2019-08-15,St Mary's,,CEME,,Sample #3,98.1,85.3,67.7,30.4,17.6,12.8,0.72727,,,,
2019-08-15,St Mary's,,CEME,,Sample #4,115.4,94.2,67.8,47.6,26.4,21.2,0.80303,,,,
2019-09-03,Painted Cave,,ADFA,,Sample #1,109.5,92.4,67.7,41.8,24.7,17.1,0.69231,,,,
2019-09-03,Painted Cave,,ADFA,,Sample #2,107.7,88.3,67.5,40.2,20.8,19.4,0.93269,,,,
2019-09-03,Painted Cave,,ADFA,,Sample #3,115.7,96.7,66.9,48.8,29.8,19,0.63758,,,,
2019-09-03,Painted Cave,,ADFA,,Sample #4,100.9,87.5,67.8,33.1,19.7,13.4,0.6802,,,,
2019-09-03,Painted Cave,,CEME,,Sample #1,121.6,100.2,68.1,53.5,32.1,21.4,0.66667,,,,
2019-09-03,Painted Cave,,CEME,,Sample #2,113.8,95.2,67.9,45.9,27.3,18.6,0.68132,,,,
2019-09-03,Painted Cave,,CEME,,Sample #3,114.2,96.3,67.8,46.4,28.5,17.9,0.62807,,,,
2019-09-03,Painted Cave,,CEME,,Sample #4,120.4,99,67.8,52.6,31.2,21.4,0.6859,,,,
2019-09-03,St Mary's,,ADFA,,Sample #1,107.6,91.2,67.9,39.7,23.3,16.4,0.70386,,,,
2019-09-03,St Mary's,,ADFA,,Sample #2,102.3,87.3,67,35.3,20.3,15,0.73892,,,,
2019-09-03,St Mary's,,ADFA,,Sample #3,102.4,86.7,67.2,35.2,19.5,15.7,0.80513,,,,
2019-09-03,St Mary's,,ADFA,,Sample #4,117.1,96.9,66.9,50.2,30,20.2,0.67333,,,,
2019-09-03,St Mary's,,CEME,,Sample #1,105.9,91,66.7,39.2,24.3,14.9,0.61317,,,,
2019-09-03,St Mary's,,CEME,,Sample #2,108.5,93.5,67.1,41.4,26.4,15,0.56818,,,,
2019-09-03,St Mary's,,CEME,,Sample #3,97.1,85,67.9,29.2,17.1,12.1,0.7076,,,,
2019-09-03,St Mary's,,CEME,,Sample #4,114.5,96.5,67.3,47.2,29.2,18,0.61644,,,,
2019-09-16,Painted Cave,,ADFA,,Sample #1,110.1,92.9,67.6,42.5,25.3,17.2,0.67984,,,,
2019-09-16,Painted Cave,,ADFA,,Sample #2,110.7,94.2,67.5,43.2,26.7,16.5,0.61798,,,,
2019-09-16,Painted Cave,,ADFA,,Sample #3,106.9,90.3,66.9,40,23.4,16.6,0.7094,,,,
2019-09-16,Painted Cave,,ADFA,,Sample #4,103.4,88.6,67.8,35.6,20.8,14.8,0.71154,,,,
2019-09-16,Painted Cave,,CEME,,Sample #1,111.8,95.7,68.1,43.7,27.6,16.1,0.58333,,,,
2019-09-16,Painted Cave,,CEME,,Sample #2,100.6,88.1,68,32.6,20.1,12.5,0.62189,,,,
2019-09-16,Painted Cave,,CEME,,Sample #3,112.4,95.6,67.8,44.6,27.8,16.8,0.60432,,,,
2019-09-16,Painted Cave,,CEME,,Sample #4,121.2,100.3,67.7,53.5,32.6,20.9,0.6411,,,,
2019-09-16,St Mary's,,ADFA,,Sample #1,104.9,89.9,67.9,37,22,15,0.68182,,,,
2019-09-16,St Mary's,,ADFA,,Sample #2,116.8,95.4,66.9,49.9,28.5,21.4,0.75088,,,,
2019-09-16,St Mary's,,ADFA,,Sample #4,118.6,98.7,66.9,51.7,31.8,19.9,0.62579,,,,
2019-09-16,St Mary's,,CEME,,Sample #1,113.9,96.7,66.7,47.2,30,17.2,0.57333,,,,
2019-09-16,St Mary's,,CEME,,Sample #2,115.6,97.6,67.1,48.5,30.5,18,0.59016,,,,
2019-09-16,St Mary's,,CEME,,Sample #4,109.5,93.7,67.3,42.2,26.4,15.8,0.59848,,,,
2019-10-01,St Mary's,,ADFA,,Sample #1,111.5,94.6,67.9,43.6,26.7,16.9,0.63296,,,,
2019-10-01,St Mary's,,ADFA,,Sample #2,105.6,89.9,66.9,38.7,23,15.7,0.68261,,,,
2019-10-01,St Mary's,,ADFA,,Sample #3,105.1,89.3,67.4,37.7,21.9,15.8,0.72146,,,,
2019-10-01,St Mary's,,ADFA,,Sample #4,114.2,95.6,66.9,47.3,28.7,18.6,0.64808,,,,
2019-10-01,St Mary's,,CEME,,Sample #1,111,95.4,66.7,44.3,28.7,15.6,0.54355,,,,
2019-10-01,St Mary's,,CEME,,Sample #2,109.4,94.2,67.1,42.3,27.1,15.2,0.56089,,,,
2019-10-01,St Mary's,,CEME,,Sample #3,109.3,94.3,67.7,41.6,26.6,15,0.56391,,,,
2019-10-01,St Mary's,,CEME,,Sample #4,120.1,107.5,67.3,52.8,40.2,12.6,0.31343,Yes,,,
2019-10-15,St Mary's,,ADFA,,Sample #1,112.8,94.9,67.7,45.1,27.2,17.9,0.65809,,,,
2019-10-15,St Mary's,,ADFA,,Sample #2,114,94.4,66.7,47.3,27.7,19.6,0.70758,,,,
2019-10-15,St Mary's,,ADFA,,Sample #3,103,89.2,67.2,35.8,22,13.8,0.62727,,,,
2019-10-15,St Mary's,,ADFA,,Sample #4,98.5,85.3,66.9,31.6,18.4,13.2,0.71739,,,,
2019-10-15,St Mary's,,CEME,,Sample #1,128.4,107.1,66.9,61.5,40.2,21.3,0.52985,,,,
2019-10-15,St Mary's,,CEME,,Sample #2,113.9,97.7,67.3,46.6,30.4,16.2,0.53289,,,,
2019-10-15,St Mary's,,CEME,,Sample #3,108,93.9,67.8,40.2,26.1,14.1,0.54023,,,,
2019-10-15,St Mary's,,CEME,,Sample #4,111.2,94.9,67.2,44,27.7,16.3,0.58845,,,,
2020-06-26,Painted Cave,PC - Living Room,ADFA,,1,103.2,88.5,67.6,35.6,20.9,14.7,0.7033,No,,,
2020-06-26,Painted Cave,PC - Living Room,ADFA,,2,120,98,67.5,52.5,30.5,22,0.7213,No,,,
2020-06-26,Painted Cave,PC - Living Room,CEME,,1,136.3,101.5,68.1,68.2,33.4,34.8,1.0419,No,,,
2020-06-26,Painted Cave,PC - Living Room,CEME,,2,120.8,94.4,67.9,52.9,26.5,26.4,0.9962,No,,,
2020-06-26,Painted Cave,PC - Lower Loop,ADFA,,1,69.8,56.7,37.9,31.9,18.8,13.1,0.6968,No,,,
2020-06-26,Painted Cave,PC - Lower Loop,ADFA,,2,56.8,48.7,38.3,18.5,10.4,8.1,0.7788,No,,,
2020-06-26,Painted Cave,PC - Lower Loop,CEME,,1,115.9,93.6,67.9,48,25.7,22.3,0.8677,No,,,
2020-06-26,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,84.7,67.2,47.5,37.2,19.7,17.5,0.8883,No,,,
2020-06-26,Painted Cave,PC - Laurel Springs (LS),ADFA,,2,55.8,47.8,37.7,18.1,10.1,8,0.7921,No,,,
2020-06-26,Painted Cave,PC - Laurel Springs (LS),ADFA,,3,71.5,56.4,38.3,33.2,18.1,15.1,0.8343,No,,,
2020-06-26,Painted Cave,PC - Laurel Springs (LS),ADFA,,4,67.4,54.9,38.2,29.2,16.7,12.5,0.7485,No,,,
2020-07-13,Painted Cave,PC - Living Room,ADFA,,1,95.6,81.7,67.5,28.1,14.2,13.9,0.9789,No,,,
2020-07-13,Painted Cave,PC - Living Room,ADFA,,2,100.7,87.1,67.4,33.3,19.7,13.6,0.6904,No,,,
2020-07-13,Painted Cave,PC - Living Room,CEME,,1,95.5,81.6,68,27.5,13.6,13.9,1.0221,No,,,
2020-07-13,Painted Cave,PC - Living Room,CEME,,2,100.2,84.9,67.8,32.4,17.1,15.3,0.8947,No,,,
2020-07-13,Painted Cave,PC - Lower Loop,ADFA,,1,98.1,85.1,67.6,30.5,17.5,13,0.7429,No,,,
2020-07-13,Painted Cave,PC - Lower Loop,ADFA,,2,92,82.1,66.8,25.2,15.3,9.9,0.6471,No,,,
2020-07-13,Painted Cave,PC - Lower Loop,CEME,,1,87.3,79.4,67.7,19.6,11.7,7.9,0.6752,No,,,
2020-07-13,Painted Cave,PC - Laurel Springs (LS),ADFA,,1,62.7,56,47.5,15.2,8.5,6.7,0.7882,No,,,
